TBESH - Translators Brief lexicon of Extended Strongs for Hebrew - STEPBible.org CC BY
See also
TFBDB - Translators Formatted full BDB lexicon - STEPBible.org CC BY (not yet available)
========================================================
Extended Strongs for Hebrew is backward compatible with original Strong and extended to include all entries in BDB (compatible with OpenScriptures) and all prefixes, suffixes, personal pronoun endings and punctuation (as tagged in Tyndale House texts) 
The Brief lexicon is based on Abridged BDB by Online Bible, and edited to conform with the extended Strongs. This is provided  for guidence only. Permission should be gained from Online Bible before these definitions are applied in any project. 
The Full lexicon is edited from the Full BDB by Tyndale House, formatted to make it easy to read, with expansion of abbreviations and revealing bibliographic details on hover. 

	==============================================================												
	Data created by www.STEPBible.org based on work at Tyndale House Cambridge (CC BY 4.0)												
	==============================================================												
	This licence allows you to:												
	* Include any part of this data in software or publications without requesting permission 												
	* Download the data and reformat it for your application, without changing the data												
	* Send any proposed corrections to STEPBibleATGmail.com. to be verified 												
	  (You MAY make changes yourself, but you should include a note of changes that can be viewed by those who use your new data)												
	* Refer others to github.com/STEPBible as the source of the data. Please do not redistribute it yourself. 												
	  (Updates or corrections are easier to implement when the data is distributed from a single source)												
	* We'd love to hear about your project when you make it available. Email us at STEPBibleATGmail.com..												
	==============================================================												

FIELD DESCRIPTIONS:
==============

eStrong#	These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org. This adds about 800 words which are found in modern lexicons but were not differentiated by Strong. 
	Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge. 
dStrong#	These Disambiguated Strong numbers differentiates distinct sub-meaning of words, and distinct indivuduals with the same name - see TinyURL.com/DisambiguatedStrongs. They are designed to be backward compatible with software that uses Strongs numbers. 
uStrong#	These Unified Strong numbers link together dStrong numbers that can be regarded as a single word, such as Aramaic & Hebrew versions or different spellings of the same word, and alternate names of the same individual or place. 

Gloss	These were created by Tyndale scholars

Hebrew form	These are based on BDB, then normalised. 

Transliteration	

Morph	These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
	Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
	Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative, Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
	Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
	Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
(notes re Morph) 	Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
	Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city. So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
	Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
	When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
	When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place, eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point, eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not redirect to the entry for that person. 
	Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T, Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L

Meaning	These are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only. Permission should be gained from Online Bible before these are applied in any project. 
	These defs refer to J. Green's A Concise Lexicon of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),)
	These definitions were edited to align with the eStrongs by Tyndale House Cambridge. Alignment with dStrongs is not yet completed. 


eStrong#	dStrong	uStrong	Hebrew	Transliteration	Morph	Gloss	Meaning
H0038	H0038 = a Name of	H0029I	אֲבִיָּם	a.viy.yam	N:N-M-P	Abijam	A king of the tribe of Judah living at the time of Divided Monarchy, first mentioned at 1Ki.14.31; <br> son of: Rehoboam (H7346) and Maacah (H4601K); <br> brother of: Attai (H6262I), Ziza (H2124H) and Shelomith (H8019); <br> father of: Asa (H0609); <br> half-brother of: Jeush (H3266K), Shemariah (H8114H) and Zaham (H2093); also called Abijam (KJV: Abia) at 1Ki.14.31; 15.1,7,8; <BR>Another name of <i>a.viy.yah</i> (אֲבִיָּ֫הוּ, אֲבִיָּה "Abijah" H0029I) <BR> § Abijam = "my father is the sea" or "Yah(u) is (my) father"<br> king of Judah, son and successor of Rehoboam<br>
H0039	H0039 =	H0039	אֲבִימָאֵל	a.vi.ma.el	N:N-M-P	Abimael	A man living at the time of the Patriarchs, first mentioned at Gen.10.28; <br> son of: Joktan (H3355); <br> brother of: Almodad (H0486), Sheleph (H8026), Hazarmaveth (H2700), Jerah (H3392), Hadoram (H1913A), Uzal (H0187), Diklah (H1853), Obal (H5745), Sheba (H7614H), Ophir (H0211), Havilah (H2341I) and Jobab (H3103) <BR> § Abimael = "my father is El (God)"<br> son of Joktan, descendant of Shem<br>
H0040	H0040G =	H0040G	אֲבִימֶ֫לֶךְ	a.vi.me.lekh	N:N-M-P	Abimelech	A man living at the time of the Patriarchs, first mentioned at Gen.20.2<BR>§ Abimelech = "Melek is father" or "my father is king"<br>1) king of Gerar in Abraham's time<br>2) king of Gath in David's time; maybe title of Philistine kings<br>3) son of Gideon by a concubine<br>4) priest, son of Abiathar
H0040	H0040H =	H0040H	אֲבִימֶ֫לֶךְ	a.vi.me.lekh	N:N-M-P	Abimelech	A man living before Israel's Monarchy, first mentioned at Jdg.8.31; <br> son of: Gideon (H1439); <br> brother of: Jether (H3500) and Jotham (H3147)<BR>§ Abimelech = "Melek is father" or "my father is king"<br>1) king of Gerar in Abraham's time<br>2) king of Gath in David's time; maybe title of Philistine kings<br>3) son of Gideon by a concubine<br>4) priest, son of Abiathar
H0040	H0040I = a Name of	H0397	אֲבִימֶ֫לֶךְ	a.vi.me.lekh	N:N-M-P	Abimelech	A man living at the time of United Monarchy, first mentioned at 1Sa.21.10; <br> son of: Maoch (H4582); also called Abimelech (NIV: Abimelek) at Psa.34.1; <BR>Another name of <i>a.khish</i> (אָכִישׁ "Achish" H0397)<BR>§ Abimelech = "Melek is father" or "my father is king"<br>1) king of Gerar in Abraham's time<br>2) king of Gath in David's time; maybe title of Philistine kings<br>3) son of Gideon by a concubine<br>4) priest, son of Abiathar
H0040	H0040J = a Spelling of	H0288I	אֲבִימֶ֫לֶךְ	a.vi.me.lekh	N:N-M-P	Ahimelech	A man living at the time of United Monarchy, first mentioned at 2Sa.8.17; <br> son of: Abiathar (H0054); <br> brother of: Jonathan (H3083I)<BR>Another spelling of <i>a.chi.me.lekh</i> (אֲחִימֶ֫לֶךְ "Ahimelech" H0288I)<BR>§ Abimelech = "Melek is father" or "my father is king"<br>1) king of Gerar in Abraham's time<br>2) king of Gath in David's time; maybe title of Philistine kings<br>3) son of Gideon by a concubine<br>4) priest, son of Abiathar
H0041	H0041G =	H0041G	אֲבִינָדָב	a.vi.na.dav	N:N-M-P	Abinadab	A man living at the time of United Monarchy, first mentioned at 1Sa.7.1; <br> father of: Eleazar (H0499H), Uzzah (H5798A), Ahio (H0283)<BR>§ Abinadab = "my father is noble" or "my father is willing"<br>1) a man of Gibeah who sheltered the ark<br>2) second son of Jesse, David's older brother<br>3) a son of Saul, slain with him by the Philistines
H0041	H0041H =	H0041H	אֲבִינָדָב	a.vi.na.dav	N:N-M-P	Abinadab	A man of the tribe of Benjamin living at the time of United Monarchy, first mentioned at 1Sa.14.49; <br> son of: Saul (H7586G) and Ahinoam (H0293); <br> brother of: Jonathan (H3083H), Malchi-shua (H4444), Merab (H4764) and Michal (H4324); <br> half-brother of: Ish-bosheth (H0378), Armoni (H0764) and Mephibosheth (H4648H); also called Ishvi (KJV: Ishui) at 1Sa.14.49;<BR>Also named: <i>yish.vi</i> (יִשְׁוִי "Ishvi" H3440H)<BR>§ Abinadab = "my father is noble" or "my father is willing"<br>1) a man of Gibeah who sheltered the ark<br>2) second son of Jesse, David's older brother<br>3) a son of Saul, slain with him by the Philistines
H0041	H0041I =	H0041I	אֲבִינָדָב	a.vi.na.dav	N:N-M-P	Abinadab	A man of the tribe of Judah living at the time of United Monarchy, first mentioned at 1Sa.16.8; <br> son of: Jesse (H3448); <br> brother of: David (H1732), Eliab (H0446I), Shimeah (H8093), Nethanel (H5417H), Raddai (H7288), Ozem (H0684), Zeruiah (H6870), Abigail (H0026H)(?) and Elihu (H0453J)<BR>§ Abinadab = "my father is noble" or "my father is willing"<br>1) a man of Gibeah who sheltered the ark<br>2) second son of Jesse, David's older brother<br>3) a son of Saul, slain with him by the Philistines
H0041	H0041J =	H0041J	אֲבִינָדָב	a.vi.na.dav	N:N-M-P	Abinadab	A man living at the time of United Monarchy, only mentioned at 1Ki.4.11; <br> father of: Ben-abinadab (H1125)<BR>§ Abinadab = "my father is noble" or "my father is willing"<br>1) a man of Gibeah who sheltered the ark<br>2) second son of Jesse, David's older brother<br>3) a son of Saul, slain with him by the Philistines
H0042	H0042 =	H0042	אֲבִינֹ֫עַם	a.vi.no.am	N:N-M-P	Abinoam	A man living before Israel's Monarchy, first mentioned at Jdg.4.6; <br> father of: Barak (H1301) <BR> § Abinoam = "my father is delight"<br> father of Barak, descendant of Naphtali<br>
H0043	H0043 =	H0043	אֶבְיָסָף, אֲבִיאָסָף	ev.ya.saph	N:N-M-P	Ebiasaph	A man of the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at Exo.6.24; <br> son of: Korah (H7141I); <br> brother of: Assir (H0617) and Elkanah (H0511); <br> father of: Assir (H0617H) and Kore (H6981); also called Abiasaph at Exo.6.24;  Asaph at 1Ch.26.1;  <BR> § Ebiasaph = "my father has gathered"<br> a son or descendant of Korah<br>
H0044	H0044G =	H0044G	אֲבִיעֶ֫זֶר	a.vi.e.zer	N:N-M-P	Abiezer	A man living at the time of United Monarchy, first mentioned at 2Sa.23.27<BR>§ Abiezer = "my father is help"<br>1) a Manassite, called "son" of Gilead, also son of Gilead's sister<br>2) a Benjamite, warrior of David
H0044	H0044H =	H0044H	אֲבִיעֶ֫זֶר	a.vi.e.zer	N:N-M-P	Abiezer	A man of the tribe of Manasseh living at the time of Divided Monarchy, only mentioned at 1Ch.7.18 and Hammolecheth (H4447); <br> brother of: Ishhod (H0379) and Mahlah (H4244H)<BR>§ Abiezer = "my father is help"<br>1) a Manassite, called "son" of Gilead, also son of Gilead's sister<br>2) a Benjamite, warrior of David
H0044	H0044I =	H0044I	אֲבִיעֶ֫זֶר	a.vi.e.zer	N:N-M-P	Abiezer	A man of the tribe of Manasseh living at the time of Egypt and Wilderness, first mentioned at Num.26.30; <br> son of: Gilead (H1568H); <br> brother of: Helek (H2507), Asriel (H0844), Shechem (H7928), Shemida (H8061) and Hepher (H2660A); also called Iezer (KJV: Jeezer) at Num.26.30; <BR>§ Abiezer = "my father is help"<br>1) a Manassite, called "son" of Gilead, also son of Gilead's sister<br>2) a Benjamite, warrior of David
H0045	H0045 =	H0045	אֲבִי־עַלְבוֹן	a.vi-al.von	N:N-M-P	Abi-albon	A man living at the time of United Monarchy, first mentioned at 2Sa.23.31<BR>Also named: <i>a.vi.el</i> (אֲבִיאֵל "Abiel" H0022H) <BR> § Abialbon = "El (God) is my father"<br> one of David's mighty men (hero)<br>
H0046	H0046 =	H0046	אָבִיר	a.vir	H:A-M	mighty	1) strong, mighty-used only to describe God<br>2) the Strong-old name for God (poetic)
H0047	H0047G =	H0047G	אַבִּיר	ab.bir	H:A-M	mighty: ox	1) mighty, valiant<br>1a) of men<br>1b) of angels<br>1c) of animals<br>1d) (metaph)<br>1d1) of enemies<br>1d2) of princes<br>1d3) of sacrificial objects<br>1e) obstinate (fig.)
H0047	H0047H = a Meaning of	H0047G	אַבִּיר	ab.bir	H:A-M	mighty: stallion	1) mighty, valiant<br>1a) of men<br>1b) of angels<br>1c) of animals<br>1d) (metaph)<br>1d1) of enemies<br>1d2) of princes<br>1d3) of sacrificial objects<br>1e) obstinate (fig.)
H0047	H0047I = a Meaning of	H0047G	אַבִּיר	ab.bir	H:A-M	mighty: strong	1) mighty, valiant<br>1a) of men<br>1b) of angels<br>1c) of animals<br>1d) (metaph)<br>1d1) of enemies<br>1d2) of princes<br>1d3) of sacrificial objects<br>1e) obstinate (fig.)
H0047	H0047J = a Meaning of	H0047G	אַבִּיר	ab.bir	H:A-M	mighty: angel	1) mighty, valiant<br>1a) of men<br>1b) of angels<br>1c) of animals<br>1d) (metaph)<br>1d1) of enemies<br>1d2) of princes<br>1d3) of sacrificial objects<br>1e) obstinate (fig.)
H0048	H0048G =	H0048G	אֲבִירָם	a.vi.ram	N:N-M-P	Abiram	A man of the tribe of Reuben living at the time of Egypt and Wilderness, first mentioned at Num.16.1; <br> son of: Eliab (H0446H); <br> brother of: Dathan (H1885) and Nemuel (H5241)<BR> § Abiram = "my father is exalted" or "(the) Exalted One is (my) father"<br>1) a Reubenite, son of Eliab in exodus<br>2) son of Hiel the Bethelite who worked to rebuild Jericho
H0048	H0048H =	H0048H	אֲבִירָם	a.vi.ram	N:N-M-P	Abiram	A man living at the time of Divided Monarchy, only mentioned at 1Ki.16.34; <br> son of: Hiel (H2419); <br> brother of: Segub (H7687)<BR>§ Abiram = "my father is exalted" or "(the) Exalted One is (my) father"<br>1) a Reubenite, son of Eliab in exodus<br>2) son of Hiel the Bethelite who worked to rebuild Jericho
H0049	H0049 =	H0049	אֲבִישַׁג	a.vi.shag	N:N-F-P	Abishag	A woman living at the time of United Monarchy, first mentioned at 1Ki.1.3 <BR> § Abishag = "my father is a wanderer"<br> David's beautiful young nurse<br>
H0050	H0050G =	H0050G	אֲבִישׁוּעַ	a.vi.shu.a	N:N-M-P	Abishua	A man of the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at 1Ch.6.4; <br> son of: Phinehas (H6372); <br> father of: Bukki (H1231H)<BR> § Abishua = "my father is rescue (safety), or is opulence"<br> son of Phinehas, grandson of Aaron
H0050	H0050H =	H0050H	אֲבִישׁוּעַ	a.vi.shu.a	N:N-M-P	Abishua	A man of the tribe of Benjamin living at the time of Egypt and Wilderness, only mentioned at 1Ch.8.4; <br> son of: Bela (H1106A); <br> brother of: Ard (H0714H), Naaman (H5283H), Ezbon (H0675H), Uzzi (H5813I), Uzziel (H5816I), Jerimoth (H3406), Iri (H5901), Addar (H0146H), Gera (H1617I), Abihud (H0031) and Ahoah (H0265)<BR> § Abishua = "my father is rescue (safety), or is opulence"<br> son of Phinehas, grandson of Aaron
H0051	H0051 =	H0051	אֲבִישׁוּר	a.vi.shur	N:N-M-P	Abishur	A man of the tribe of Judah living at the time of Divided Monarchy, first mentioned at 1Ch.2.28; <br> son of: Shammai (H8060); <br> brother of: Nadab (H5070I); married to Abihail (H0032H); <br> father of: Ahban (H0257) and Molid (H4140) <BR> § Abishur = "my father is a wall"<br> son of Shammai, descendant of Judah<br>
H0052	H0052 =	H0052	אֲבִישַׁי	a.vi.shay	N:N-M-P	Abishai	A man living at the time of United Monarchy, first mentioned at 1Sa.26.6 and Zeruiah (H6870); <br> brother of: Joab (H3097) and Asahel (H6214) <BR> § Abishai = "my father is Jesse" or "my father is a gift"<br> grandson of Jesse, nephew of David via his sister Zeruiah, brother of Joab<br>
H0053	H0053 =	H0053	אֲבִישָׁלוֹם	a.vi.sha.lom	N:N-M-P	Absalom	A man of the tribe of Judah living at the time of United Monarchy, first mentioned at 2Sa.3.3; <br> son of: David (H1732) and Maacah (H4601I); <br> half-brother of: Amnon (H0550), Chileab (H3609), Adonijah (H0138), Shephatiah (H8203), Ithream (H3507), Shammua (H8051H), Shobab (H7727), Nathan (H5416), Solomon (H8010), Ibhar (H2984), Elishua (H0474), Nepheg (H5298H), Japhia (H3309I), Elishama (H0476H), Eliada (H0450), Eliphelet (H0467), Tamar (H8559H), Elpelet (H0467I), Nogah (H5052) and Jerimoth (H3406N); <br> father of: Tamar (H8559I); also called Abishalom at 1Ki.15.2,10;  <BR> § Absalom or Abishalom = "my father is peace"<br>1) father-in-law of Rehoboam<br>2) third son of David, killer of first-born son Amnon, also leader of revolt against his father-David<br>
H0054	H0054 =	H0054	אֶבְיָתָר	ev.ya.tar	N:N-M-P	Abiathar	A man living at the time of United Monarchy, first mentioned at 1Sa.22.20; <br> son of: Ahimelech (H0288); <br> father of: Ahimelech (H0288I), Jonathan (H3083I)<BR>Also named: <i>Abiathar</i> (Ἀβιαθάρ "Abiathar" G0008) <BR> § Abiathar = "my father is great"<br> priest, son of Ahitub (Ahimelech), faithful to David, but later rebelled with Adonijah<br>
H0055	H0055 =	H0055	אָבַךְ	a.vakh	H:V	to roll up	1) to roll, turn<br>1a) (Hithpael) to roll, roll up, billow
H0056	H0056 =	H0056	אָבַל	a.val	H:V	to mourn	1) to mourn, lament<br>1a) (Qal) to mourn, lament<br>1a1) of humans<br>1a2) of inanimate objects (fig.)<br>1a2a) of gates<br>1a2b) of land<br>1b) (Hiphil)<br>1b1) to mourn, cause to mourn (fig.)<br>1c) (Hithpael)<br>1c1) to mourn<br>1c2) play the mourner
H0057	H0057 =	H0057	אָבֵל	a.vel	H:A	mourning	1) mourning<br>1a) for the dead<br>1b) because of calamity<br>1c) of rites of mourning<br>2) mourner (subst.)<br>2a) for the dead<br>2b) for calamity
H0058	H0058 =	H0058	אָבֵל	a.vel	H:N-F	meadow	meadow (from verb-to grow green, to withstand)
H0059	H0059G =	H0059G	אָבֵל	a.vel	N:N--L	Abel	The place where the ark rested in the field of Joshua at Bethshemesh<BR> This name means "stone" 
H0059	H0059H = a Name of	H0062	אָבֵל	a.vel	N:N--L	Abel	A city in northern Israel near Bethmaachah <BR>Another name of <i>a.vel bet-ma.a.khah</i> (אָבֵל בֵּית־מֲעַכָה "Abel-beth-maachah" H0062)
H0060	H0060 =	H0060	אֵ֫בֶל	e.vel	H:N-M	mourning	1) mourning<br>1a) for the dead<br>1b) for rites of mourning (metaph)<br>1c) mourning garb<br>1d) period of mourning
H0061	H0061 =	H0061	אֲבָל	a.val	H:Adv	truly	1) truly, verily, surely<br>2) but, however, howbeit<br>3) contrariwise, nay rather (neg.)
H0062	H0062 =	H0062	אָבֵל בֵּית־מֲעַכָה	a.vel bet-ma.a.khah	N:N--L	Abel-beth-maachah	Abel Beth Maachah = "meadow of the house of Maachah"<br> city in northern Israel near Beth Maachah
H0063	H0063 = a Name of	H7851G	אָבֵל הַשִּׁטִּים	a.vel hash.shit.tim	N:N--L	Abel-shittim	Abel Shittim = "meadow of acacias"<br> place in lowlands of Moab<BR>Another name of <i>shit.tim</i> (שִׁטִּים "Shittim" H7851G)
H0064	H0064 =	H0064	אָבֵל כְּרָמִים	a.vel ke.ra.mim	N:N--L	Abel-keramim	 Abel Keramim = "meadow of the vineyards"<br> a place in Ammon<br>
H0065	H0065 =	H0065	אָבֵל מְחוֹלָה	a.vel me.cho.lah	N:N--L	Abel-meholah	 Abel Meholah = "meadow of dancing"<br> a city of Issachar, birthplace of Elisha<br>
H0066	H0066 = a Name of	H0062	אַבֵל מַיִם	a.vel ma.yim	N:N--L	Abel-maim	Abel Maim = "meadow of waters"<br> a city in northern Israel (perhaps Abel Beth Maachah)<BR>Another name of <i>a.vel bet-ma.a.khah</i> (אָבֵל בֵּית־מֲעַכָה "Abel-beth-maachah" H0062) 
H0067	H0067 = a Name of	H0329G	אָבֵל מִצְרַיִם	a.vel mits.ra.yim	N:N--L	Abel-mizraim	Abel Mizraim = "meadow of Egypt"<br> a place east of the Jordan (perhaps "as fertile as Egypt")<BR>Another name of <i>a.tad</i> (אָטָד "Atad" H0329G) 
H0068	H0068G = a Meaning of	H0068H	אֶ֫בֶן	e.ven	H:N-F	stone	: stone<br>1) stone (large or small)<br>1a) common stone (in natural state)<br>1b) stone, as material<br>1b1) of tablets<br>1b2) marble, hewn stones<br>1c) precious stones, stones of fire<br>1d) stones containing metal (ore), tool for work or weapon<br>1e) weight<br>1f) plummet (stones of destruction) also made of metal<br>1g) stonelike objects, eg hailstones, stony heart, ice<br>1h) sacred object, as memorial Samuel set up to mark where God helped Israel to defeat the Philistines<br>1i) (simile)<br>1i1) sinking in water, motionlessness<br>1i2) strength, firmness, solidity<br>1i3) commonness<br>1j) (metaph)<br>1j1) petrified with terror<br>1j2) perverse, hard heart
H0068	H0068H =	H0068H	אֶ֫בֶן	e.ven	H:N-F	stone: weight	: weight<br>1) stone (large or small)<br>1a) common stone (in natural state)<br>1b) stone, as material<br>1b1) of tablets<br>1b2) marble, hewn stones<br>1c) precious stones, stones of fire<br>1d) stones containing metal (ore), tool for work or weapon<br>1e) weight<br>1f) plummet (stones of destruction) also made of metal<br>1g) stonelike objects, eg hailstones, stony heart, ice<br>1h) sacred object, as memorial Samuel set up to mark where God helped Israel to defeat the Philistines<br>1i) (simile)<br>1i1) sinking in water, motionlessness<br>1i2) strength, firmness, solidity<br>1i3) commonness<br>1j) (metaph)<br>1j1) petrified with terror<br>1j2) perverse, hard heart
H0068	H0068I = a Part of	H5883	אֶ֫בֶן	e.ven	H:N-F	(Zoheleth) Stone	The sacred object, a memorial Samuel set up to mark where God helped Israel to defeat the Philistines<BR>Combined with <i>en ro.gel</i> (זֹחֶ֫לֶת "Zoheleth" H2120)<BR> This name means   stone (large or small), stone, as material 
H0069	H0069 = in Aramaic of	H0068H	אֶ֫בֶן	e.ven	A:N-F	stone	1) stone<br>1a) a (the) stone<br>1b) stone, material of idols and buildings
H0070	H0070 =	H0070	אֹבֶן	o.ven	H:N-M	wheel	1) wheel, disc<br>1a) potter's wheel<br>1b) bearing-stool, midwife's stool
H0071	H0071 =	H0071	אֲבָנָה	a.va.nah	N:N--L	Abana	A river in Syria flowing through Damascus<BR>Also named: <i>a.ma.nah</i> (אֲמָנָה "Amana" H0549H) 
H0072	H0072 =	H0072	אֶבֶן הָעֵזֶר	e.ven ha.e.zer	N:N--L	Ebenezer	 <BR> § Ebenezer = "stone of help"<br> memorial stone erected by Samuel to mark where God helped Israel to defeat the Philistines-north of Jerusalem<br>
H0073	H0073 =	H0073	אַבְנֵט	av.net	H:N-M	girdle	1) girdle, sash, waistband<br>1a) of high priest<br>1b) of other priests<br>1c) of high official
H0074	H0074 =	H0074	אֲבִינֵר	av.ner	N:N-M-P	Abner	A man of the tribe of Benjamin living at the time of United Monarchy, first mentioned at 1Sa.14.50; <br> son of: Ner (H5369); <br> father of: Jaasiel (H3300H) <BR> § Abner = "my father is a lamp"<br> Saul's cousin and army captain, treacherously slain by Joab<br>
H0075	H0075 =	H0075	אָבַס	a.vas	H:V	to fatten	1) to feed, fatten<br>1a) (Qal) fattened (passive participle)
H0076	H0076 =	H0076	אֲבַעְבֻּעֹת	a.va.bu.ah	H:N-F	boil	blisters, boils (from root, to swell up)
H0077	H0077 =	H0077	אֶ֫בֶץ	e.vets	N:N--L	Ebez	 <BR> § Abez = "I will make white (or miry)"<br> a city in Issachar<br>
H0078	H0078 =	H0078	אִבְצָן	iv.tsan	N:N-M-P	Ibzan	A Judge living before Israel's Monarchy, first mentioned at Jdg.12.8 <BR> § Ibzan, "their whiteness (literally their tin - as white"<br> a Bethlehemite judge in time of the judges<br>
H0079	H0079 =	H0079	אָבַק	a.vaq	H:V	to wrestle	(Niphal) to wrestle, grapple (get dusty), bedust
H0080	H0080 =	H0080	אָבָק	a.vaq	H:N-M	dust	1) dust<br>1a) on ground<br>1b) clouds (fig.)
H0081	H0081 =	H0081	אֲבָקָה	a.va.qah	H:N-F	aromatic powder	aromatic powders, powder
H0082	H0082 =	H0082	אָבַר	a.var	H:V	to fly	(Hiphil) to fly (to move wings)
H0083	H0083 =	H0083	אֵ֫בֶר	e.ver	H:N-M	wing	1) pinion, wing<br>1a) of bird (dove, eagle)<br>1b) of Babylonian king (fig.)
H0084	H0084 =	H0084	אֶבְרָה	ev.rah	H:N-F	pinion	1) pinion, wing<br>1a) of bird (ostrich, eagle, dove)<br>1b) of God (metaph)
H0085	H0085 =	H0085	אַבְרָהָם	av.ra.ham	N:N-M-P	Abraham	A man living at the time of the Patriarchs, first mentioned at Gen.11.26; <br> son of: Terah (H8646); <br> brother of: Nahor (H5152H), Haran (H2039) and Sarah (H8283); married to Sarah (H8283), Hagar (H1904) and Keturah (H6989); <br> father of: Ishmael (H3458), Isaac (H3327), Zimran (H2175), Jokshan (H3370), Medan (H4091), Midian (H4080), Ishbak (H3435) and Shuah (H7744); also called Abram at Gen.11.26--17.5; 2x <BR> § Abraham = "father of a multitude" or "chief of multitude"<br> friend of God and founder of Hebrew nation via God's elective covenant<br>
H0086	H0086 =	H0086	אַבְרֵךְ	av.rekh	H:V	to bow	1) (meaning uncertain) -a shout made to announce Joseph's chariot<br>1a) bow!<br>1b) knee<BR>Aramaic equivalent: <i>ar.khu.vah</i> (אַרְכֻבָּה "knee" H0755)
H0087	H0087 = a Name of	H0085	אַבְרָם	av.ram	N:N-M-P	Abram	A man living at the time of the Patriarchs, first mentioned at Gen.11.26; <br> son of: Terah (H8646); <br> brother of: Nahor (H5152H), Haran (H2039) and Sarah (H8283); married to Sarah (H8283), Hagar (H1904) and Keturah (H6989); <br> father of: Ishmael (H3458), Isaac (H3327), Zimran (H2175), Jokshan (H3370), Medan (H4091), Midian (H4080), Ishbak (H3435) and Shuah (H7744); also called Abram at Gen.11.26--17.5; 2x<BR>Another name of <i>av.ra.ham</i> (אַבְרָהָם "Abraham" H0085) <BR> § Abram = "exalted father"<br> original name of Abraham<br>
H0088	H0088 =	H0088	אֹבֹת	o.vot	N:N--L	Oboth	 <BR> § Oboth = "waterskins"<br> undetermined site of an Israelite camp in the wilderness (perhaps at east boundary of Moab)<br>
H0089	H0089 =	H0089	אָגֵא	a.ge	N:N-M-P	Agee	A man living at the time of United Monarchy, only mentioned at 2Sa.23.11; <br> father of: Shammah (H8037) <BR> § Agee = "I shall increase"<br> father of a warrior of David<br>
H0090	H0090G =	H0090G	אֲגָג	a.gag	N:N-M-P	Agag	A man living at the time of Egypt and Wilderness, only mentioned at Num.24.7<BR> § Agag = "I will overtop"<br> king of Amalek, spared by Saul but slain by Samuel
H0090	H0090H =	H0090H	אֲגָג	a.gag	N:N-M-P	Agag	A man living at the time of United Monarchy, first mentioned at 1Sa.15.8<BR>Also named: <i>a.ga.gi</i> (אֲגָגִי "Agagite" H0091)<BR> § Agag = "I will overtop"<br> king of Amalek, spared by Saul but slain by Samuel
H0091	H0091 = a group of	H0090H	אֲגָגִי	a.ga.gi	N:N--PG	Agagite	Someone descended from Agag, a man living at the time of United Monarchy, first mentioned at 1Sa.15.8<BR>Group of <i>a.gag</i> (אֲגָג "Agag" H0090H) <BR> § Agagite = "I will overtop"<br> said of Haman, Haman the Agagite<br>
